,article,sentiment,Week_number
4694,농장간 전파 요인이 오염된 축산차량과 야생 멧돼지가 주요인으로 발표됐다,-1,182
4695,권역화 관리 추진에 매진한 이유도 이 같은 원인으로 분석되고 ,0,182
4696,역학조사 결과’를 미발표하고 ,-1,182
4697,공개해 줄 것을 요청했다,0,182
4698,발표돼 관심이 집중됐다,0,182
4699,전파양상 분석을 토대로 연구한 논문이다,0,182
4700,이에 이 논문이 정부의 공식 ,0,182
4701,발생 농장간 역학조사’라고 봐도 무방하다,0,182
4702,논문 바로가기,0,182
4703,데이터를 반영해 수리 모델을 통해 역학적으로 분석한 결과,0,182
4704,전파가 주요인이라고 분석했다,0,182
4705,그러나 멧돼지에서 양돈장으로의 ASF 전파 및 파주,0,182
4706,김포로의 전파 원인은 규명하지 못했다,0,182
4707,차량 움직임은 농장간 전파에 더 큰 위협이라고 분석,-1,182
4708,권역화를 통한 분뇨,0,182
4709,돼지 이동 금지 등 차량 이동 통제를 강화한 원인으로 분석된다,0,182
4710,방역 대책을 비판하고 ,-1,182
4711,해당 지자체의 압박이 거세지고 ,-1,182
4712,기한 연장이 필요하다는 입장이다,0,182
4713,해당 지역 농가들에게 기한 내 8대 방역 시설을 완료할 것을,0,182
4714,미설치 농가에게 과태료를 부과할 것이라고 엄포하고 ,-1,182
4715,분석됐다.,0,182
4716,기한을 연장해야 한다고 ,0,182
4717,토로했다,-1,182
4718,이에 일부 농가는 휴업도 고려중인 것으로 알려졌다,0,182
4719,토로했다,-1,182
4720,단계별 시설 추진 등 속도를 늦출 필요가 있다고 ,0,182
4721,182번쨰 기사입니다,0,183
4722,공동 비상대책위원회가 꾸려졌다,0,183
4723,축산업 공동 현안 해결을 위해 축단협,0,183
4724,축협조합장협의회,0,183
4725,운영키로 의결했다,0,183
4726,이날 회의에서 축산업 비대위는,0,183
4727,△축산발전과제 대선 공약 채택 △대체 단백질 관련 범축산업계 대응 방안 강구 △근본적인 축산업 환경 규제 해결을 활동 목표로,0,183
4728,며 강한 유감을 표명했다,-1,183
4729,이에 이들은 농식품부가 축산 농정을 올바르게 펼 수 있도록 축단협 차원에서 대정부,0,183
4730,대국회 농정 활동을 강화하겠다고 강조했다,0,183
4731,축종을 불문하고 축산업계 전체가 어려움을 겪고 ,-1,183
4732,소시지 가격 인상 추진에 소비자단체가 제동을 걸었다,-1,183
4733,국내 최대 육가공품 생산 업체에 대해 가격 인상 요인이 타당성이 부족하다고,-1,183
4734,원가 압박 때문이라고 설명했다,-1,183
4735,돼지고기 가격과 이 업체 제품의 가격 인상율을 분석했다,0,183
4736,소비자에게 돌려주지 않았다고 ,-1,183
4737,구제역 파동 시 돼지고기 가격 급등에 따라 육가공품 제품을 13,-1,183
4738,락 시에는 제품 가격을 내리지 않았다는 것,0,183
4739,가격 인상을 정당화하고 ,0,183
4740,관점에서는 시장 안정을 해칠 수 있다며,-1,183
4741,183번쨰 기사입니다,0,184
4742,축산 관련 기관 합동 현장점검단’을 상시 운영키로 했다,0,184
4743,일이 될까,0,184
4744,긴장하고 ,0,184
4745,방역 등 축산분야 전문성을 갖춘 ,0,184
4746,장비 구비와 준수사항의 이행 여부를 합동 점검하고 기술 지도하는 역할을 하게 된다,0,184
4747,미비점을 개선하도록 유도할 방침이다,1,184
4748,감시하며 규제 강화 거수 역할을 할 것이라고 긴장하고 ,-1,184
4749,분뇨 및 악취관리 등,0,184
4750,과태료를 부과하면서 농가들을 압박할 것이라고 예상하고 ,-1,184
4751,업무가 주(主)가 될 것으로 우려하고 ,-1,184
4752,규제 강화 거수기 역할을 수행할 것이라고 반발하고 ,-1,184
4753,강화해야 한다고 ,0,184
4754,6월 한돈시세가 올 들어 ,0,184
4755,각각 올랐다,0,184
4756,올해 돼지 값이 전년 대비 강세를 형성했지만 ,0,184
4757,올랐다,0,184
4758,이처럼 올해 돼지 값이 오른 것은 공급량 감소가 주요 원인 중 하나,-1,184
4759,수입량(17만8천톤→16만3천톤)은 감소하면서 ,0,184
4760,여기다 계속된 사회적 거리두기로 가정 내 돼지고기 소비도 호조를 보였다,1,184
4761,한돈 후지 등 가공용 수요도 증가하면서 돼지 값 강세를 뒷받침했다,1,184
4762,저작권,0,184
4763,협회가 사료업계의 하반기 양돈 인상 사료 움직임에 우려를 표명하며,-1,184
4764,배합사료 가격을 인상하거나 인상하려는 조짐을 보이고 있다고 지적했다,-1,184
4765,사료 인상률은 과다하다고 ,-1,184
4766,촉구했다,-1,184
4767,어려운 농가와의 고통을 함께해야 한다는 것이다,-1,184
4768,특단의 지원책을 마련할 것,0,184
4769,184번쨰 기사입니다,0,185
4770,예보된 가운데 양돈장 등 축산농가의 전기 화재 예방 노력이 요구되고 ,0,185
4771,무더위로 전기 사용량이 폭증하면 전기 합선 및 누전으로 인한 화재와 정전 사고 발생이 증가하기 때문,-1,185
4772,점검해 화재와 정전 피해에 대비해 줄 것을 당부했다,0,185
4773,전선,0,185
4774,피복 상태와 누전 차단기 작동 여부를 확인하고 전선과 전기기구 주변 먼지나 거미줄을 주기적으로 제거한다,0,185
4775,화재 원인이 될 수 있다,-1,185
4776,열화상 카메라를 이용하면 전기배선의 위험 요소를 손쉽게 점검할 수 있다,1,185
4777,주는 경보기를 설치하고 자가발전기 등을 미리 확보한다,0,185
4778,고온 스트레스로 인한 폐사가 발생할 수 있기 때문에 신속하게 대응하는 것이 중요하다,0,185
4779,이상 점검해야 한다,0,185
4780,만일 발전기 용량이 부족할 경우 환기 시설 등 필수 장비 위주로 가동시켜 열과 유해가스를 신속하게 배출해야 한다,0,185
4781,저작권자 ,0,185
4782,중점방역관리지구 내 대부분의 농가들이 8대 방역 시설 설치가 완료된 것으로 나타났다,0,185
4783,341호에서 기한 내 설치가 완료됐다고 ,0,185
4784,나머지 5농가도 현재 설치가 진행 중인 것으로 알려졌다,0,185
4785,방역설치를 종용하고 ,-1,185
4786,중점방역관리지구 외 지역은 권고 사항임에도 불구 의무화를 추진하고 ,0,185
4787,특히 전라남북도,0,185
4788,돼지 써코 백신 지원 등 각종 정책 사업 지원 배제를 통보하면서 지역 농가들이 반발하고 ,-1,185
4789,명확화토록 일선 지자체에 시달해 줄 것을 요청했다,0,185
4790,이는 일부 시군이 의무사항으로 인지하면서 농가와 지자체간 혼선이 발생,-1,185
4791,지원책을 마련해 줄 것을 건의했다,0,185
4792,제20대 한돈협회장 선거가 10월에 개최된다,0,185
4793,한돈협회(회장 하태식,0,185
4794,지난 6일 정기이사회를 화상회의로 개최하고,0,185
4795,돈협회장 선거를 위해 선거관리위원회를 구성했다,0,185
4796,이날 이사회는 제20대 선거관리위원으로 정태홍 부회장,0,185
4797,오재곤 부회장,0,185
4798,최상락 충남세종도협의회장,0,185
4799,이준길 이사,0,185
4800,오승주 이사 등,0,185
4801,5명을 선임했다,0,185
4802,선거관리위원회에서 호선으로 선출될 예정이다,0,185
4803,선거관리위원회는 선거인명부 작성,0,185
4804,후보자등록,0,185
4805,?,0,185
4806,투표 및 개표관리,0,185
4807,제반사항을 총괄하게 된다,0,185
4808,위원회의 임기는 위촉일부터 선거종료일까지 이다,0,185
4809,또한 제20대 한돈협회장을 선출하는 제47차 대의원회 임시총회 일자를 확정할 제4차 이사회를 오는,0,185
4810,8월,0,185
4811,31일에 개최키로 결정했다,0,185
4812,경영기획부 이병석 부장을 상무로 승진시켰다,0,185
4813,이병석 상무는 강원대학교 축산학과,0,185
4814,졸업하고,0,185
4815,유통경제학과에서 경영학 박사 학위를 취득했다,0,185
4816,협회에 입사해,0,185
4817,근무해왔으며,0,185
4818,홍보부,0,185
4819,최근까지 협회 경영기획부장을 역임했다,0,185
4820,ASF,0,185
4821,피해농가 보상 업무 총괄 및,0,185
4822,성금 및 수재의연금 모금 진행,0,185
4823,한돈농가의 경영안정을 위한 한돈팜스 개발 구축,1,185
4824,?,0,185
4825,한돈혁신센터 법인화 추진,0,185
4826,돼지 도매시장 활성화 업무,0,185
4827,주도적으로 진행해왔다,0,185
4828,185번쨰 기사입니다,0,186
4829,농가에 살처분 선택권을 부여하는 질병관리등급제가 도입된다,0,186
4830,올해 산란계를 시작으로 다른 축종으로 확대될 것으로 보인다,0,186
4831,위험도 평가 방안을 마련해 발표했다,0,186
4832,질병관리등급제는 방역 여건이 양호하고 ,0,186
4833,다,0,186
4834,3가지 유형으로 분류하게 된다,0,186
4835,나 유형의 경우 예방적 살처분에서 제외될 수 있도록 했다,0,186
4836,발생할 경우 살처분 보상금을 하향 조정하게 된다,0,186
4837,농축산부는 올해 시범운영 추진 결과를 분석해 다른 축종으로 확대하,0,186
4838,방안을 검토할 예정이다,0,186
4839,정착을 위해서는 농가와 축산 관계자들의 지속적인 관심과 적극적인 방역 노력이 필수적,0,186
4840,저작권자 ,0,186
4841,양돈타임스 무단전재 및 재배포 금지임정은다른기사 보기 186번쨰 기사입니다,0,187
4842,올 상반기 국내 써코 감염증이 증가했다,-1,187
4843,방역 불이행 농가들을 압박하고 있어 논란이 되고 ,-1,187
4844,미발생한 반면 3종 전염병인 PED만 14건으로 집계됐다,0,187
4845,비법정 질병 중 농가에게 흔한 질병으로 생산성을 저해하는 써코바이러스 감염증,-1,187
4846,복합호흡기병(PRDC)=8→9건 등으로 집계됐다,0,187
4847,현장의 질병 수준을 짐작케 하고 ,-1,187
4848,논란을 자초하고 ,-1,187
4849,특히 최근 경기 남부지역 양돈농가들을 대상으로 차량통제시설 미설치 농가 등 방역 불이행 시,-1,187
4850,방역 시설을 설치하겠다는 이행계획서 제출을 종용하고 ,-1,187
4851,다른 질병 확산을 불러올 수 있기에 신중해야 한다고 ,-1,187
4852,특히 방역 강화를 이유로 사육을 규제하려는 현 방역 정책은 정부의 전형적인 ‘탁상행정,-1,187
4853,187번쨰 기사입니다,0,188
4854,검출지점 인근 멧돼지 차단 울타리를 점검하였다,0,188
4855,양성 개체 발견 증가하면서 양돈장 유입 가능성도 커지고 ,0,188
4856,오염원 전파를 철저히 차단키로 했다.,0,188
4857,유입 가능성이 커지고 ,1,188
4858,양성검출지점 주변 농가수는 총 343호로 500m내 6호,0,188
4859,방역 조치를 강화한다는 계획이다,0,188
4860,이에 농축산부는 멧돼지 폐사체 수색 확대와 아울,0,188
4861,농장 내 차량 진입 통제를 전국으로 확대키로 했다,0,188
4862,남부지역은 12월말까지 단계적으로 실시한다는 계획이다,0,188
4863,사람과 접촉이 잦은 모돈사에서 발생위험이 큰 만큼 모돈사 출입 인원 최소화,0,188
4864,농축산부는 경기 남부권 양돈장에 부여된 차량진입통제 조치 기한을 8월말로 연장했다,0,188
4865,기한을 연장키로 했다,-1,188
4866,출하전 모돈 전수 조사 등 정밀검사와 함께 써코백신 지원 배제 등 불이익을 예고하고 ,-1,188
4867,돼지 출하가 큰 폭으로 감소한 가운데 돼지 값은 두 달 연속 5천원대를 기록했다,-1,188
4868,하락했으나 지난해 동월 4천889원보다 5,-1,188
4869,소비 시장은 경직된 상태,-1,188
4870,이처럼 돼지 값이 강세를 유지한 것은 돼지 출하가 크게 준 때문으로 분석된다,0,188
4871,산지 출하두수는 134만6천마리로 일평균 6만3천여마리를 기록했다,0,188
4872,이에 7월 전체 돼지 출하두수는 일년전(148만5천마리)과 전달,0,188
4873,줄 것으로 추산된다,0,188
4874,전달과 전년 동월 6만4천~6만6천마리와 견줘 적었다,0,188
4875,무더위가 이어져 출하 지체 현상이 당분간 지속될 것으로 전망되고 ,-1,188
4876,출하물량이 크게 줄고 ,-1,188
4877,저작권자 ,0,188
4878,양돈타임스 무단전재 및 재배포 금지임정은다른기사 보기 188번쨰 기사입니다,0,189
4879,축산단체들이 사료 값 인하 요인 발생 시 즉각 반영해 줄 것을 사료협회에 요청했다,0,189
4880,조충훈 사료협회장과 면담을 갖고,0,189
4881,깊은 유감을 표명했다,-1,189
4882,환율 상승 등 사료업계의 어려움은 공감한다면서도 추후에는 가격 인상 요인 발생 시 현장 축산농가의 어려움을 먼저 헤아려 사료회사들의 이윤 폭 축소 차원에서의 사료가격 인상을 자제해 줄 것을 주장했다,0,189
4883,경영 압박이 심각한 상황이다,-1,189
4884,금일 축산단체의,0,189
4885,의견을 진지하게 받아들인다,1,189
4886,강원도 현장상황실을 방문하여 최문순 강원도지사를 비롯한 관계자가 참석한 가운데 아프리카돼지열병 현장 대응상황을 점검하고 일선 현장의 방역 관계자를 격려하였다,1,189
4887,정밀 검사 결과 모두 음성으로 나타났다,0,189
4888,역학농장과 강원도 전체 양돈농장에 대해 아프리카돼지열병,0,189
4889,모두 음성으로 나타났다,-1,189
4890,검사를 실시하고 있고 현재까지 16호가 음성이며,0,189
4891,역학농가 이외의 강원도 전체 양돈농장(113호)에 대해서도 8월 14일까지 검사를 완료할 계획이라고 밝혔다,0,189
4892,이행 여부를 점검하고 ,0,189
4893,또한 강원도 고성군 등 15개 시,0,189
4894,주요 도로에 광,0,189
4895,동원하여 집중 소독을 실시하고 ,0,189
4896,올 여름처럼 더위가 기승을 부릴 때는 돼지고기 구매가 더 증가한다는 분석이 나왔다,0,189
4897,소비유형 변화’를 발표했다,0,189
4898,늘었다,1,189
4899,감소했다,-1,189
4900,소비하는 외식비용이 더 많았다,1,189
4901,구매액 비중이 증가했다,0,189
4902,수요가 늘어나는 즉석식품이나 보양식 등 농식품을 활용한 신제품 개발도 필요하다,0,189
4903,저작권자 ,0,189
4904,양돈타임스 무단전재 및 재배포 금지임정은다른기사 보기 189번쨰 기사입니다,0,190
