week,sentence,sentiment
1831,근접하며 사상 최대치를 기록했다,positive
1831,농림축산식품부에 따르면 2019년 한해 685만478톤의 양돈사료가 생산됐다,neutral
1832,울타리 설치비용을 지원한다고 ,positive
1832,철저한 예방이 중요한,neutral
1833,돼지 도매시장 활성화 대책 등을 논의했다,neutral
1833,다양한 소비 촉진 활동도 중요하지만 무엇보다 돼지,neutral
1834,고정틀 사용이 금지된다,neutral
1834,공간에서 키워야 한다,neutral
1834,경우 모든 회원국에서 임신한 돼지의 고정틀 사육을 금지한다,neutral
1834,양돈 농가들은,neutral
1835,모돈 마릿수와 모돈 사육의향 감소 영,neutral
1836,이웃들과 돼지고기 나눔에 나섰다,positive
1836,새해맞이 경기도 돼,neutral
1837,왕궁특수지역 축산농가들의 반발이 예상된다,negative
1837,익산시에 따르면 ‘가축분뇨 공공처리시설 관리 및 운영에,neutral
1838,제주산 돼지고기의 안정적인 홍콩 수출길이 열렸다,positive
1838,홍콩에 수출한다고 ,neutral
1838,축산 가공품 중 1호이자 전체 품목 중 두 번째로 ‘제주도 우수 제품 품질인증,positive
1839,단계 무역합의 서명으로 미국 양돈농가에 웃음꽃이 피었다고 ,positive
1839,다음날 미국 농가에 희소식이 될  보고서를 발표했다,positive
1839,올해 중국의 돼지고기 수요가 미국 돼지 농가의 수익을 끌,positive
1840,자사 온라인 몰을 통해 출시했다고 ,neutral
1840,‘신선의 기준 돼지고기,neutral
1841,협회 충남도협의회와 대전충남양돈농협이 지난 21일 도청에서 돼지고기 10톤과 고기만두 500상자를 사회복지공동,neutral
1842,돼지와 인공지능(AI)의  소개하는 자리가 마련됐다,neutral
1842,팜스플랜’을 소개했다,neutral
1842,분석해 온라인으로 가축전염병에 대응하고 ,neutral
1842,이상을 절감하고 ,positive
1842,이 기술은 우리 국민들에게,neutral
1843,인증’을 획득했다고 ,positive
1843,충북 음성에 위치한 선진햄 공장을 대상으로 진행됐으며,neutral
1844,대한한돈협회를 방문,neutral
1845,국내 우수 기술로 개발된 돼지 초음파 진단기 수출에 청신호가 켜졌다,positive
1845,동물용 초음파 진단기 수출로 잘 알려진 ,neutral
1846,각오를 다졌다,positive
1846,이번 행사는 200여명의 대리점 사장과 임직원을 대상으로 지난 17일부터 18일까지 대전 유성호텔에서 개최됐다,neutral
1846,노력에 진심으로 존경과 감사의 마음을 전한다,positive
1847,농가에 생계안정자금 현실화가 이뤄져야 한다,neutral
1847,이같은 내용 등을 논의했다,neutral
1847,회의는 최근까지도 경기북부지역의 야생멧,neutral
1848,달하는 것으로 나타났다,positive
1848,증가하는 성과를 보였다,positive
1848,경기도에 따르면 지난해 12월 2일부터 23일까지 ‘돼지질병방제 피드백사업’ 지원,neutral
1849,전북 정읍시가 축산악취를 막기 위해 양돈농가를 대상으로 관계 공무원들을 직접 파견해 관리하는 ,neutral
1849,정읍시는 2월부터 관내 양돈농장을 대상으로 농장별 악취관리 담당제,neutral
1850,바이러스에 감염된 멧돼지 폐사체가 추가 확인됐다,negative
1850,환경부 소속 국립환경과학원에 따르면 23일 민간인 출입통제선(민통선) 경계지점인 경기 연천 백학면 두현리(6개체)와 민통선 내인 왕,neutral
1851,돼지고기 소비촉진과 돼지가격 안정 대책을 위한 전방위적인,neutral
1852,양돈업계의 입장이 곧 정리될 전망이다,neutral
1852,있는 현실을 지적하면서 ,negative
1853,소매를 걷어부쳤다,negative
1853,피해지역 조합원들에 대한 지원방안을 적극 모색해,positive
1854,피해지역 양돈농가들의 정면충돌 우려가 점차 현실화되고 ,negative
1854,일정을 밝히라는 입장을 정부에,neutral
1855,동물복지 기준에 맞춘 군사,neutral
1855,어미돼지의 번식 성적과 복지수준을 비교 분석한 결과를 발표했다,neutral
1855,대체할 수 있는 지 확인하기 위해 추진됐다,neutral
1855,최근 동물복지 축산물에 대한 소비자의 관심,positive
1856,발생하지 않고 ,neutral
1856,야생멧돼지의 ASF가 이어지면서 방역당국은 예방,neutral
1857,사태의 후폭풍에 촉각을 곤두세우고 ,negative
1857,축산물소비 위축을 기정사실화 하고 ,neutral
1857,전파력과 치사율을 보이고 ,negative
1857,있는 양돈업계의 위기감은 상대적으로 더한 실정이다,negative
1857,회식 더 줄 것,neutral
1857,외식시장 비중이 높은 돼지고기 소비에 직격탄이 될 것,negative
1857,가정소비를 기대하기도 힘들다,negative
1857,외출과 함께 사람들이 많이 몰리는 장,neutral
1858,▲ 31일 제24대 농협중앙회장 선거에서 당선된 이성희 당선인이 경기 과천시 중앙선거관리위원회에서 당선증을 교부 받고 ,neutral
1858,오른쪽부터 이성희 농협중앙회장,neutral
1859,모돈 감축을 또다시 추진키로 했다,positive
1859,가격이 생산비에도 훨씬 미치지 못하는 kg당 2천대로 폭락한 가운데 최근 돼지가격 안정 및 한돈 소비 촉진을 위한 대책마련을 위해 긴급 회장단 및 도협의회장단 회의를 개최했다,negative
1859,협회는 한돈 폭락 원인이 극심한 소비 부진으로 지적하면서 ,negative
1860,올해 한돈 평균 가격이 지난해와 비슷한 3천800,neutral
1860,생산성 저하 농가의 경우 적자 경영이 우려되고 ,negative
1860,http,neutral
1861,지난해 종돈장 평균 생존 산자수가 처음으로 13두를 넘어섰다,neutral
1861,두로 전년보다 두 향상됐다,positive
1861,매해 꾸준히 상승하면서 ,neutral
1862,사태로 더 움츠러드는 것은 아닌지 우려가 제기되고 ,negative
1862,시세가 급락했던 경험 때문이다,negative
1862,중국 우한에서 시작된 신종 코로나바이러스로 중국에서는 사망자가 130명을 넘었고 ,negative
1862,한국에 상륙해 맹위를 떨쳤던 메르스 사태와 비교,neutral
1863,원산지 거짓표시 등으로 대거 적발됐다,negative
1863,설 명절 농식품 유통 성수기인 지난 1월 2일,neutral
1864,연속 대상에 선정되는 영예를 안았다,positive
1864,연속 대상에 선정됐다고 ,positive
1864,맞이한 ‘뉴트리나 건강백서’는 150년 역사의 글로벌 기업,neutral
1865,이후 가장 낮은 돼지가격이 형성됐다,neutral
1865,두로 잠정 집계됐다,neutral
1865,적은 물량,neutral
1865,설명절 연휴로 도축장 작업일수가 감소한데 따른 것이다,neutral
1865,작업일수를 감안한 하루 평균 출하량을 보면 사정이,neutral
1866,사실이 객관적으로 확인됐다,positive
1866,안전성 확보를 위해서는 명확한 기준제시가 뒤따라야 한다는 분석이다,neutral
1866,건국대학교에 의뢰해 실시한 이산화염소 냄새저감 효,neutral
1867,야▲ 한돈협회의 ASF 방역대책 회의에서 참석자들이 가전법 개정에 따른 대응방안을 논의하고 ,neutral
1867,양돈업계의 기본입장이 정리됐다,neutral
1867,한다는 게 그 골격이다,neutral
1867,협회 입장과 함께 방역조치 개선대책안을 제시했다,neutral
1867,같은 기준이 적용될 가능성이 존재하는 것으로 분석했다,neutral
1867,개정된 가전법에 명시된데로 ‘역학조사 결과 야생멧,neutral
1868,참석한 가운데 새해 인사를 겸한 신년교류회를 가졌다,neutral
1868,이재욱 농림축산식품부차관은 4일 서초구 소재 식당에서 한국농축산연합회 단체장과 신년교류회를,neutral
1869,돼지가격이 폭등하고 ,negative
1869,C연구소는 최근 현지 언론을,neutral
1870,제주도가 돼지열병 청정화에 나선다,neutral
1870,마커 사독백신을 전 희망농가에 확대 지원한다,positive
1870,제주도는 전국에서 유일하게 돼지열병 청정지역 유지와 함께 비백신정책을 추진해 왔다,positive
1870,지난 2014년 돼지열병 백신항원,neutral
1871,철회를 촉구했다,negative
1871,극심한 소비 부진,negative
1872,중국을 넘어 전 세계로 확산되고 있는 가운데 국내에서도 계속적으로 확진자가 속출하고 있어 국민들의 불안이 가중되고 ,negative
1872,치료약이 없는 상황이어서 더욱 불안감을 증폭시키고 ,negative
1872,중국 내 사망자 중 대부분은 면역력이 약한 노년층인 것으로 나타났다,negative
1872,자가 치유 능력이 부족한 상태였다,negative
1872,중국인 관광객 유입이 많은 우리나라는 신종 코로나 바이러스 감염증에 더욱 민감하게 반응하고 ,negative
1872,안경까지 착용하는 사람들도 늘어났다,neutral
1872,질병 감염의 예방을 위해 청결을 유지하고 ,neutral
1872,균형잡힌 식사를 하는게,neutral
1873,전국 하나로마트 매장에서 할인행사를 실시한다,positive
1873,밀키트는 손질된 식재료와 그에 맞는,neutral
1874,돼지고기 산지가격과 소비자가격의 차이가 매년 벌어지고 ,neutral
1874,산지가격이 크게 떨어져도 돼지고기 소비가 좀처럼 늘지 않는 원인이 되고 ,negative
1874,전국 도매시장에서 거래된 돼지가격은 지육kg당 2천923원으로 전년대비 ,neutral
1875,국민과 함께하는 농촌공간계획 홈페이지를 개설,neutral
1875,농촌 곳곳에서는 난개발로 인해 아름답고 ,negative
1875,또한 인구 감소와 저성장 지속,neutral
1876,벤처스로 한국축산데이터 주식회사가 선정됐다,neutral
1876,개발한 한국축산데이터 주식회,neutral
1877,봄천관리가 매우 중요하다,neutral
1877,배수로 정비 등을 철저히 해야 한다,neutral
1877,잦은 강우 등 이상 기후로 풀사료의 보다 더 꼼꼼한 관리가,neutral
1878,사태가 국내 양돈업계의 시장공략 노선까지 바꿔놓고 ,neutral
1878,소비확대 사업의 타깃도 온라인시장으로 급선회 되고 ,neutral
1878,임을 집중 홍보해 나가기로 했다,positive
1878,홍혜걸 의학전문기자의 인터뷰 형태로 구성된 홍보,neutral
1879,올들어 도매시장의 돼지출하비율이 더 떨어졌다,negative
1879,등외등급 포함)는 8만7천852두로 국내 전체 돼지출하량의 ,neutral
1879,전월에 비해 ,neutral
1880,신임 전무로 최성현 총괄상무를  임명했다고 ,neutral
1880,산업 앞에 놓여있는 산적한 과제의 무게감을,neutral
1881,사용하는 축산냄새 평가방법이 현실과 동떨어져 있다는 연구결과가 나왔다,negative
1881,냄새민원과 분쟁이 급증하고 있는 현실에서 축산농가의 피해가 우려되고 있는  개선이 시급하다는 지적이다,negative
1881,환경분쟁조정 평가기법 현실화방안’에 대해 연구를 실시했다,neutral
1881,냄새 전문가들이 분쟁조정위에서 활용하고 ,neutral
1882,원마운트 석준호 대표이사가 컨세션사업 운영권 계약 체결식을 갖고 있다.,neutral
1882,외식시장에서도 ‘세’ 를 확장하고 ,neutral
1882,원마운트사와 컨세션 사업 운,neutral
1883,밑도는 바닥세의 돼지가격을 끌어올리기 위해 정부와 기업의 협조를 적극 요청하고 ,neutral
1883,돼지가격 안정에는 역부족일 수밖에 없다는 판단에 따른 것이다,negative
1883,긴급 수매 비축을 정부에 건의했다,neutral
1883,가격하락 등으로 이어지는 악순환의 고리를,negative
1884,살처분농가들의 재입식 강행시기가 잠정 연기됐다,neutral
1884,정부와 정면충돌은 피할 수 있게됐다,neutral
1884,재입식 계획을 연기하되 차량시위로 대체키로 했다,neutral
1885,장내 미생물도 달라지는 것으로 나타났다,neutral
1885,장내 미생물의 조성을 비교하고 ,neutral
1885,농진청 연구진은 차세대 염기서열 분석 기술로 10주령과 26주령,neutral
1886,가축재해보험 가입을 재개했다,neutral
1887,지난해 양돈 생산액이 쌀에 이어 2위를 차지한 것으로 추정됐다,neutral
1887,돼지 생산액이 지속 증가하면서 2026년 이후 농업 생산액 1위를,neutral
1887,차지할 것으로,neutral
1887,예측됐다,neutral
